filename,emotion,voice_intensity,statement,statement_repetition,actor_gender,mfcc_mean,mfcc_median,mfcc_std,mfcc_skew,mfcc_kurtosis,mfcc_delta_mean,mfcc_delta_median,mfcc_delta_std,mfcc_delta_skew,mfcc_delta_kurtosis,mfcc_delta2_mean,mfcc_delta2_median,mfcc_delta2_std,mfcc_delta2_skew,mfcc_delta2_kurtosis,chroma_mean,chroma_median,chroma_std,chroma_skew,chroma_kurtosis,mel_mean,mel_max,mel_min,mel_median,mel_std,mel_skew,centroid_mean,centroid_max,centroid_min,centroid_median,centroid_std,centroid_skew,centroid_kurtosis,roll_off_mean,roll_off_max,roll_off_min,roll_off_median,roll_off_std,roll_off_skew,roll_off_kurtosis,rms_mean,rms_max,rms_min,rms_median,rms_std,rms_skew,rms_kurtosis
03-01-02-01-02-02-01_part_c.wav,2,1,2,2,1,-18.959663,-19.143713,9.907691,-0.72838277,0.64885724,-0.30138135,-0.29607645,1.1819296,0.38711545,-0.05130546,0.0030548808,-0.026751012,0.6967843,0.029968042,0.07393936,0.6338696,0.6799359,0.23912078,-0.6280435,-0.39961016,0.00030050537,0.0042745816,4.5898552e-10,5.5515567e-08,0.00093791244,3.4533367,2587.7514893933208,3933.331382006628,688.310582469441,2726.0614521180173,1041.9506181379877,-0.4979745149246923,-1.0170463262935685,4983.741554054054,6750.0,953.125,6093.75,1995.0147849631944,-0.9774599091401772,-0.66584393492362,0.0004490103,0.003182409,1.3486991e-06,1.7152886e-05,0.0009124217,2.0318193,2.62667
03-01-02-02-01-01-01_part_a.wav,2,2,1,1,1,-20.23582,-23.216936,10.468518,-0.7831775,3.1021962,0.2564601,0.036852706,1.5826801,-0.7007053,0.9326662,-0.008725558,0.0038544512,0.79497534,-0.012632042,1.9974926,0.6934781,0.81074005,0.27253503,-1.2324564,0.68777746,0.0016439643,0.021365773,0.0,1.2877307e-09,0.0048987055,3.45969,3302.857966539669,4051.4519078537887,0.0,3686.7164574408375,1011.1406547850129,-1.6923803611230535,1.829725864916508,5832.532051282052,6851.5625,0.0,6539.0625,1623.6316535990757,-1.9853689072878777,3.0498510477874676,0.0010293351,0.007722012,0.0,4.5236743e-06,0.0022661195,2.0417573,2.509839
03-01-02-02-01-01-01_part_c.wav,2,2,1,1,1,-19.895052,-22.04268,11.072118,-0.6361111,0.9437763,-0.26760635,-0.37364256,1.3029842,0.37593693,0.19833496,0.08739598,0.091126695,0.7029476,0.16596074,0.68487394,0.4850054,0.5281876,0.3497304,-0.10607027,-1.3669304,0.0004430352,0.006137114,0.0,1.3930158e-08,0.0012949627,3.3871198,1901.2231204933412,3886.1013796061743,0.0,1863.0210798085332,1358.4306475900862,0.02069333221527169,-1.4446565443668187,3588.141025641026,6953.125,0.0,3476.5625,2626.734911027774,-0.06897815807500325,-1.6354570194277442,0.0006256538,0.0034234154,0.0,7.200083e-06,0.0011182392,1.5575883,0.76599026
03-01-02-02-01-02-01_part_a.wav,2,2,1,2,1,-20.107124,-22.021454,10.914579,-0.8372313,2.1145167,0.16044377,0.0003936204,1.6315069,-0.74098283,1.5223811,0.023481995,-0.00014156863,0.944887,0.47547045,1.9439709,0.62138814,0.7371039,0.31757098,-0.66808486,-0.8693933,0.002371923,0.037997622,0.0,1.4969288e-09,0.0077249557,3.7064784,3067.028753038705,4440.00748523159,0.0,3481.263271910976,1189.0289819549923,-1.2508330126921616,0.31316576455075085,5467.075892857143,6984.375,0.0,6320.3125,1891.4561335048616,-1.6078046599294011,1.3925790850887756,0.0013295722,0.009374321,0.0,4.1019084e-06,0.0027164046,2.0073733,2.562306
03-01-02-02-01-02-01_part_c.wav,2,2,1,2,1,-19.244593,-20.387924,12.271348,-0.43905106,0.67242444,-0.33287504,-0.29728788,1.5532687,0.26254398,0.40892577,0.03851407,0.08328925,0.9089473,0.07971232,0.84366685,0.5967009,0.6280474,0.28122255,-0.33960363,-1.1324095,0.00059679407,0.008314595,3.1519863e-11,4.943615e-08,0.0017013031,3.749828,2550.95183080864,4004.9531873060005,628.0676128531422,2691.053996465847,1246.7974639928777,-0.16850068491910777,-1.52210985151539,4662.202380952381,7054.6875,960.9375,5875.0,2269.890797274043,-0.4088479796594897,-1.4844695547699633,0.0008093844,0.0038813967,6.7434956e-07,1.7027052e-05,0.0012802173,1.3459575,0.21484494
03-01-02-02-02-01-01_part_a.wav,2,2,2,1,1,-19.737963,-22.502022,12.468065,-0.6483982,0.9232136,0.029219348,-0.108958945,1.8029732,-0.30447513,0.36500317,0.03155183,0.036917005,0.8757391,0.167317,1.1725842,0.616427,0.6833966,0.27641726,-0.58437485,-0.6533944,0.0020057745,0.021897385,9.9521945e-12,9.2177075e-09,0.00500174,3.2474446,2819.2014173661432,4023.2825502068295,622.543921050509,3320.2162045371892,1191.800546808532,-0.6675532313026337,-1.1688372213276095,5175.071022727273,7289.0625,1140.625,6375.0,2218.119907794324,-0.9245966849432373,-0.9503286011874073,0.0014636081,0.0067042103,9.536743e-07,8.559917e-06,0.0023701128,1.2105789,-0.24857593
03-01-02-02-02-01-01_part_c.wav,2,2,2,1,1,-18.938696,-19.65123,12.591135,-0.5690559,0.8852817,-0.17835341,-0.14215185,1.6134408,0.13843232,0.7347923,0.06636574,0.0625407,0.7922876,0.18227366,1.0904776,0.561014,0.6097781,0.28775898,-0.25110108,-1.1020023,0.0010601657,0.011626035,7.496313e-11,1.0173136e-07,0.0027192906,3.6734164,2438.302798507541,4007.572109770166,800.6881000604276,2413.367069586913,1164.001827227161,-0.04069545297449966,-1.5188723635533987,4455.255681818182,6968.75,1007.8125,5367.1875,2210.588861116841,-0.3801346857616857,-1.500603569024444,0.0010814472,0.0049518314,1.6518123e-06,2.3595703e-05,0.001703662,1.2909043,0.011835337
03-01-02-02-02-02-01_part_a.wav,2,2,2,2,1,-19.26936,-21.652945,12.606463,-0.6393792,1.0124056,0.19792482,0.0023203867,1.7213459,-0.47266454,0.7385739,0.035753768,0.00017111763,1.1120121,0.0071880696,0.92526567,0.5210127,0.5487419,0.33381912,-0.19084167,-1.33504,0.004047581,0.037303764,0.0,1.8713088e-08,0.00958162,3.063099,2590.5144274015724,4001.0144953732265,0.0,3114.313220428727,1366.1892295658324,-0.5941485427810054,-1.1104701602426392,4626.302083333333,7023.4375,0.0,5675.78125,2264.111330272855,-0.7883250861211774,-0.7863496454103212,0.0019460212,0.0100307735,0.0,2.6851094e-05,0.0034442516,1.4285125,0.31614304
03-01-02-02-02-02-01_part_c.wav,2,2,2,2,1,-19.921677,-20.996107,11.534578,-0.5194826,0.74307775,-0.22965074,-0.30280897,1.3442662,0.36548343,0.83390397,0.033592537,0.019478306,0.7697283,0.12809792,0.6906535,0.589434,0.63606644,0.26377466,-0.259324,-0.8103578,0.00043410432,0.0059253564,3.430228e-17,2.4094458e-08,0.0012618597,3.7961125,2583.026332667068,3999.999998952262,713.5045563763924,2839.280284088474,1183.3737035064862,-0.2438017337722476,-1.4607090776756886,4664.806547619048,7046.875,992.1875,5621.09375,2187.0161890064905,-0.42496942949442,-1.4793701158589438,0.00061859004,0.0035376863,9.536743e-07,1.2627177e-05,0.0011028392,1.6330527,1.0234818
03-01-03-01-01-01-01_part_a.wav,3,1,1,1,1,-19.039356,-20.84914,10.2803,-0.80950814,3.727612,0.35660377,0.043854754,1.7318685,-0.59840155,0.4456745,0.04654353,0.053220958,0.88359386,-0.06867504,1.6721494,0.7056463,0.7446923,0.21586728,-1.1382836,1.4267665,0.0034851076,0.067092985,3.0553525e-11,1.476092e-08,0.012670048,3.6582992,3109.859058357063,3991.583512525267,1372.9787834979948,3321.5629572522403,661.8655050145227,-1.6146846631147957,1.5828489392062544,5952.7027027027025,6796.875,2968.75,6437.5,1053.0305520850059,-1.8186682955484283,1.9388904992100704,0.0013445291,0.011339399,2.6973983e-06,1.0662403e-05,0.0033353348,2.2840793,3.4549828
03-01-03-01-01-01-01_part_c.wav,3,1,1,1,1,-18.771961,-19.969965,11.278517,-0.6117163,1.3196833,-0.30097717,-0.35999933,1.394577,0.40209618,0.20969176,0.05096317,-0.018318195,0.7634033,0.33083376,0.84106886,0.6543714,0.6884468,0.23558247,-0.5710867,-0.3372074,0.002390058,0.04086031,8.571499e-10,6.773773e-08,0.008363345,3.603509,2533.333127803942,3760.8333601139634,710.7441307812596,2432.9624553538733,985.8613178017304,-0.33429930050976064,-1.1277587511005216,4870.565878378378,6921.875,875.0,5625.0,1956.280846129421,-0.8326054591952184,-0.7284214987992366,0.0010955514,0.009268474,4.2649613e-06,2.3408771e-05,0.0026008138,2.4807444,4.615698
03-01-03-01-01-02-01_part_a.wav,3,1,1,2,1,-19.13908,-20.994267,10.02038,-0.45821437,5.0740433,0.35782534,-0.060659647,1.7845218,-0.32768816,0.41448808,0.053914856,0.032708067,0.6974508,-0.06910671,2.3782506,0.6454277,0.6652588,0.23333566,-0.53833765,-0.15312581,0.009000901,0.17753951,4.1384486e-11,4.7492934e-09,0.033931423,3.860746,3126.619347257154,4050.1366684519267,1404.7072607291896,3210.28985692584,679.2349040822494,-1.067589980590259,0.680494912570448,5965.160472972973,6906.25,2984.375,6320.3125,1077.8734200731935,-1.8026542805099617,2.09664808632916,0.0020840848,0.018649418,1.3486991e-06,7.2315934e-06,0.0053834487,2.3913045,3.9716983
03-01-03-01-01-02-01_part_c.wav,3,1,1,2,1,-15.567291,-17.08453,11.495385,-0.1572608,0.40389413,-0.3233854,-0.47801194,1.4932857,0.59701556,-0.14028373,0.06478806,0.047295082,0.73955905,-0.06358965,0.52538705,0.6746223,0.71858597,0.23308931,-0.53568214,-0.46943942,0.0014150556,0.027117766,7.009435e-12,9.2816344e-07,0.005244405,3.4640775,2261.4851145613393,4001.265476738041,248.10583817305695,2061.093243712719,1239.743399676514,0.055022928119520635,-1.3212824695755065,4367.6097972972975,6804.6875,70.3125,5765.625,2329.1995878632843,-0.513428678090302,-1.2908410487135562,0.0010976976,0.006653497,6.7434956e-07,0.00010350991,0.0018780528,2.045464,3.1940422
03-01-03-01-02-01-01_part_a.wav,3,1,2,1,1,-19.315771,-21.674397,10.967031,-0.8751599,2.3105488,0.29537183,0.06786181,1.833095,-0.5171586,0.049458258,-0.008344692,-3.5527137e-16,0.9273016,-0.000772357,1.4697083,0.5477014,0.6000666,0.30853996,-0.34662053,-0.94039536,0.004916093,0.09060769,0.0,5.365921e-09,0.018095693,3.7229702,2822.361054144988,3999.9999289866537,0.0,2998.68733268368,1058.4064608525794,-1.0725529074645657,0.5136286524790625,5260.768581081081,7039.0625,0.0,6093.75,1787.9583325446158,-1.4001405699741425,1.5712112176288864,0.0016531469,0.01356413,0.0,5.478442e-06,0.0039040186,2.2002134,3.164947
03-01-03-01-02-02-01_part_a.wav,3,1,2,2,1,-19.146215,-21.04244,12.18102,-1.0448719,1.8967644,0.09926741,-0.15940967,1.8214804,-0.5928815,0.49048033,-0.0013875633,0.037504658,1.0591834,0.086620726,1.0226829,0.62908345,0.73557407,0.29975048,-0.6865899,-0.7503505,0.005561915,0.07578349,4.254637e-11,1.1858748e-08,0.016577084,3.2879677,2896.0205523787745,3984.331053463393,1223.065141745825,3309.9136618918974,837.2306964518492,-0.8754414368872762,-0.7209628185455563,5358.173076923077,6789.0625,2625.0,6109.375,1373.8517049900233,-0.699227438407374,-1.1184696317245515,0.0020736156,0.012060438,2.2365646e-06,1.17576865e-05,0.004085547,1.6210527,0.8341949
03-01-03-01-02-02-01_part_c.wav,3,1,2,2,1,-17.618261,-18.512226,11.392408,-0.57823837,0.6333772,-0.24601802,-0.1829065,1.5479282,0.5069654,0.40164202,0.010122873,-0.061820675,0.8928833,-0.019773673,0.52557486,0.54491544,0.59497267,0.26766005,-0.25900102,-0.90045947,0.0021223298,0.03619666,2.836319e-10,1.0316931e-07,0.007121264,3.913462,2743.5991320910493,5393.417407568904,728.6946527483541,2837.5459399080255,1128.7293377852977,0.04188619098899191,-0.25352564257410304,5099.759615384615,7578.125,968.75,6031.25,2011.9603543448914,-0.8916554813402121,-0.6718045389542313,0.0011467949,0.008791908,1.6518123e-06,2.7150423e-05,0.0024966085,2.172321,3.1542344
03-01-03-02-01-01-01_part_a.wav,3,2,1,1,1,-17.940815,-19.928854,11.117835,-0.23651512,2.4868221,0.3075803,0.09870188,1.853728,-0.028314203,-0.016177595,-0.009659496,0.04680924,0.9857054,0.14243582,0.41155678,0.559298,0.5821244,0.3065867,-0.140611,-0.98440075,0.008392714,0.1479908,5.401693e-12,4.3685617e-08,0.029423513,3.4517398,3132.3398840719565,4173.146951341763,1110.271288798856,3218.4307928007456,751.2522214900456,-1.4020324364292818,1.3085786639364283,5513.822115384615,6656.25,2304.6875,5890.625,1214.039092359111,-1.80260430372902,1.9473527150942003,0.0023078586,0.017754318,9.536743e-07,2.3650355e-05,0.005198324,2.1088517,2.7945385
03-01-03-02-01-01-01_part_c.wav,3,2,1,1,1,-18.402044,-19.341684,11.265886,-0.5390686,0.90908986,-0.32848477,-0.31935593,1.5627712,0.32996157,-0.056901217,0.081754126,0.05731399,0.8570973,0.253712,0.40241224,0.57301164,0.6187224,0.2578691,-0.51654756,-0.2560696,0.003179626,0.05846497,0.0,1.0706203e-07,0.0112560345,3.7389803,2332.318672123706,4000.738218858487,0.0,2475.1664292583655,978.969762595486,-0.5341276220306865,-0.07154744589638007,4593.75,6789.0625,0.0,5617.1875,2019.9164524702342,-0.9800613553614471,-0.4824748193065935,0.0013530718,0.010903359,0.0,2.5969026e-05,0.0031481986,2.3013046,3.6340618
03-01-03-02-01-02-01_part_a.wav,3,2,1,2,1,-17.161343,-18.744059,11.028102,-0.4175164,2.2612317,0.31537598,0.11294749,1.9467018,-0.20783791,-0.31311634,-0.0065392344,0.0025180914,1.0129508,0.055904467,0.003614813,0.45591393,0.44113043,0.268608,0.21033041,-0.23369218,0.022849238,0.3523205,0.0,2.6425124e-07,0.075091444,3.691652,2459.1346237505063,3610.647421966277,0.0,2512.6386393770626,572.844868089006,-1.6843721079063787,6.956125860146306,4728.0016447368425,6335.9375,0.0,4878.90625,1129.4156410608045,-1.9009243906468407,5.735910797613865,0.0034957104,0.03116607,0.0,5.4535787e-05,0.008776644,2.3753443,3.928022
03-01-03-02-01-02-01_part_c.wav,3,2,1,2,1,-15.294867,-17.25275,13.168676,-0.5239196,1.0836004,-0.26723725,-0.479731,1.6439352,0.50568664,0.17692682,0.07468142,0.022220999,0.89120424,0.26853365,0.3865754,0.6128479,0.6568292,0.26044244,-0.5153409,-0.4575416,0.0069268513,0.1074641,0.0,4.140187e-07,0.022253783,3.7194695,2070.495368270853,4000.000000494765,0.0,1883.5575070506288,1196.071852580047,0.3156050774321634,-1.1196510460023723,4020.559210526316,6906.25,0.0,4371.09375,2280.398197539085,-0.13990537317324603,-1.5431819652039314,0.0022746525,0.015696844,0.0,7.682349e-05,0.004440045,2.1259239,3.0046067
03-01-03-02-02-01-01_part_a.wav,3,2,2,1,1,-15.450206,-16.981321,13.730951,-0.075175,1.2948344,0.24650697,0.05918328,2.0420299,-0.123054884,0.4920993,0.051297784,0.02866656,1.3058631,-0.081555635,1.1903778,0.5396935,0.53319794,0.28077722,-0.06736055,-0.9363372,0.031528093,0.4678343,8.369904e-12,1.5216806e-06,0.091675036,3.864321,2685.1216297376623,3993.708439462921,791.569998206608,2576.7637592606434,956.4099268298294,-0.3131411912544814,-1.064276081485806,4854.166666666667,6882.8125,1296.875,4636.71875,1630.2362645941287,-0.42015445655218925,-0.9781901858348769,0.0058068535,0.027874311,9.536743e-07,0.0001221982,0.009579839,1.2314748,-0.22232604
03-01-03-02-02-01-01_part_c.wav,3,2,2,1,1,-16.280361,-17.702938,13.17437,-0.5074973,1.3038925,-0.15651044,-0.099571094,1.8750079,0.3018984,0.012007308,0.020974673,0.036956806,1.0552473,0.022104286,0.21562424,0.55170256,0.5616843,0.26436237,-0.014523675,-0.96073526,0.016133396,0.28367913,3.9591717e-09,2.9082824e-07,0.054523397,3.8827348,2483.5935652397866,4733.2883736009,960.188666468916,2433.399636602971,972.9950735065446,0.3642195258688908,-0.3706222753784467,4670.200892857143,6515.625,1187.5,5636.71875,1652.3967697665917,-0.9374541374698896,-0.5515395793120157,0.0032165486,0.024481356,5.309834e-06,8.5915395e-05,0.006794866,2.1513834,3.250023
03-01-03-02-02-02-01_part_a.wav,3,2,2,2,1,-15.593394,-18.67403,14.026155,-0.060115118,2.070984,0.20891635,-0.00038687716,1.9303837,-0.20661397,0.7061277,0.054100253,6.68625e-05,1.1681578,-0.09038709,1.5679986,0.5952255,0.64850664,0.2958469,-0.40837273,-0.9605436,0.06361592,1.0225707,1.4043016e-11,1.0827972e-08,0.19819273,3.323278,2825.0737757252246,4288.76325107008,1274.6802262816352,2979.779459962351,972.0973430783127,-0.4570990747642711,-1.2690237905387192,5241.257440476191,6906.25,2593.75,5925.78125,1562.6117913700498,-0.6982732107357896,-1.191794606183209,0.007970256,0.038652543,6.7434956e-07,6.5834784e-06,0.0136158075,1.3209926,-0.003394127
03-01-03-02-02-02-01_part_c.wav,3,2,2,2,1,-17.256456,-19.367586,12.735361,-0.77579033,1.306597,-0.21629223,-0.16804847,1.7225215,0.3087359,0.5273625,0.07436874,0.006474019,0.98811513,0.3047697,0.86795425,0.5950237,0.6271631,0.2668213,-0.26432413,-0.8952032,0.015214808,0.25221223,1.2422761e-12,1.3199967e-07,0.049150094,3.8939178,2608.7086377150686,4336.007948824899,839.4971540589648,2953.782814784496,1016.7953272634555,-0.2441633527750329,-1.0494250897591795,4942.894345238095,6804.6875,1179.6875,6015.625,1838.0651046575688,-0.8644682460569212,-0.8260045028094116,0.0032375525,0.02298578,9.536743e-07,6.142081e-05,0.0066117137,1.9772844,2.3713675
03-01-04-01-01-01-01_part_a.wav,4,1,1,1,1,-20.12226,-21.607761,10.706947,-1.1091876,2.4902225,0.13671103,-0.0025331676,1.4660504,-0.80640954,0.954484,0.004568285,-0.00069190393,0.9730841,0.2543691,0.96758175,0.59989136,0.6762852,0.3119165,-0.64557695,-0.71512747,0.00467827,0.07586749,0.0,1.9484117e-09,0.015601438,3.6473477,2811.737541294041,4000.0000002328306,0.0,3161.3248195635038,1135.699001883422,-1.07576242024289,0.35399391809467984,5262.109375,6804.6875,0.0,6152.34375,1876.5813237372927,-1.6148815739473854,1.9100292116447886,0.0017502416,0.013384678,0.0,5.576666e-06,0.0039211847,2.1017325,2.8227234
03-01-04-01-01-01-01_part_c.wav,4,1,1,1,1,-20.821774,-22.38831,11.670111,-0.71979094,1.158591,-0.3129062,-0.24560663,1.3999527,0.28177088,0.60229164,0.07204797,0.006542648,0.7209272,0.37996158,0.9045054,0.39836946,0.3998804,0.34131062,0.20966654,-1.3026799,0.0006621552,0.009841832,0.0,9.832264e-09,0.0020707678,3.3135378,1687.8414046246035,3994.8665310606375,0.0,1816.1598287811803,1351.0508899069844,0.04480658079986754,-1.4924997183448474,3221.484375,6796.875,0.0,3539.0625,2618.033066531279,-0.021395589405678667,-1.6710048043121046,0.0007386459,0.0042949338,0.0,8.578809e-06,0.0013809031,1.6068348,0.8812299
03-01-04-01-01-02-01_part_a.wav,4,1,1,2,1,-20.02543,-22.113499,9.99214,-0.2798715,1.1477568,0.28894034,0.25787693,1.6970327,-0.37306467,-0.08407981,-0.009544915,-0.0075842612,0.88429433,-0.2080663,0.17336695,0.5723573,0.6085765,0.2855905,-0.25952882,-1.0453923,0.00082507345,0.018540394,7.512722e-12,2.3984425e-08,0.0034811497,4.235114,2973.0128116761157,3999.725549751929,1146.3029326264368,3206.3932198407556,799.9164013738026,-0.56388984020315,-0.7845583508395633,5707.03125,6804.6875,2429.6875,5796.875,1003.2740752229131,-1.4733356757148952,2.5827771253216882,0.00056319433,0.0057127634,9.536743e-07,3.0259096e-05,0.0014894841,2.9077299,6.875003
