filename,voice_intensity,statement_repetition,actor_gender,mfcc_mean,mfcc_max,mfcc_min,mfcc_median,mfcc_std,mfcc_delta_mean,mfcc_delta_max,mfcc_delta_min,mfcc_delta_median,mfcc_delta_std,mfcc_delta_skew,mfcc_delta_kurtosis,mfcc_delta2_mean,mfcc_delta2_max,mfcc_delta2_min,mfcc_delta2_median,mfcc_delta2_std,mfcc_delta2_skew,mfcc_delta2_kurtosis,chroma_mean,chroma_min,chroma_median,mel_mean,mel_max,mel_min,mel_median
03-01-03-01-01-01-01.wav,1,1,1,-0.538127327500798,-0.05634745840794574,-0.06556094166067337,-1.2467923627647801,0.3921798772704267,-0.18656462507408797,0.012121628482108075,1.0074990115294737,0.43019389164956967,-0.7620142403852053,0.9911189869762408,0.7042180659113815,0.1260416729534038,-0.6994910199047716,-0.21371926330249036,0.5152429204886037,-0.6643648785522953,-0.9474321768094378,0.6467152469937208,1.6988724377017883,1.3461004421148697,1.7105317601499688,-0.34079098435467164,-0.3434314695250366,-0.16321958879220744,-0.22447380075759812
03-01-03-01-01-02-01.wav,1,2,1,-0.15073980460632042,0.05507572983975081,0.4790983123840603,-0.8122145570272132,0.619701566474491,-0.3645039995570502,0.15476484135291674,0.9017311104992612,-0.24131454594878687,-0.49029681901176575,2.2938353782823766,1.0220363192179458,0.2536529898070581,-0.7806701844570525,-0.3842100031619874,0.4755569401549542,-0.6769641372178907,0.05614643974191508,1.2536308235202958,1.3683773993962844,1.9702233550136523,1.1303054672635566,-0.3325078876986111,-0.33450495431306354,-0.1633864828961385,-0.2227586821917289
03-01-03-01-02-01-01.wav,1,1,1,-0.5702275815393268,-0.4131689807737476,-0.08066986380665081,-0.6890034311714035,0.1484290114529642,-0.3453925775130495,-0.2728663626578918,0.6343476728124249,0.14498403861296208,-0.41377666918776773,0.47547649100351924,-0.07554741101780224,0.304247020528637,0.06310090515565167,0.20413546034214403,0.2315233807248927,-0.2318606919717477,0.33347520728967783,0.6038674308582074,0.9493831223771734,-0.7121380615639903,0.919717109911975,-0.34581310420836986,-0.3463995562118441,-0.16339097158042656,-0.22341473810892132
03-01-03-01-02-02-01.wav,1,2,1,-0.45264199611102385,-0.18999121994523233,-0.8711861639294689,-0.6632772485817239,0.8377367785915353,-1.0637155364203756,0.5480334326630641,-0.3417635762008617,-2.4079374313787665,0.19184703236189907,0.7313461652637664,0.18234560181678938,-0.9021046437250385,0.9205398145229611,-1.310971892720223,0.3652592531302371,0.53616525441795,-0.7060176545688248,0.4692324364724301,0.8460241653662598,1.1309155173012975,0.8064338442466236,-0.3490926537385993,-0.3488909842723941,-0.1631548609313405,-0.2232559371176365
03-01-03-02-01-01-01.wav,2,1,1,-0.5747880251274576,-0.22498668386007037,-0.63833591098094,-1.3582190394905007,0.4915390218452218,-0.05134027664602957,-0.007520105361567922,0.06550346818775747,0.3227838334539547,-0.3869952918874479,0.5918317862999969,0.06752165440991423,0.5165281522782195,-0.02697414484127433,0.21208537916833764,0.5320174070213833,-0.3732465716505166,1.0358374856484835,0.5907329997158874,0.23219420112481176,-0.7121380615639903,0.21447899929680608,-0.30699897013455407,-0.31096156631215205,-0.16339097158042656,-0.22443226924186876
03-01-03-02-01-02-01.wav,2,2,1,-0.15004251167315577,0.19505967508873964,-0.10709621207393373,-0.47686226298982737,0.6423197925799835,-0.1824534699463342,0.21150057506063868,0.5911291423282089,-1.066964419534044,-0.15725471557609505,1.7554759549175523,-0.15231744905270883,0.02369373437807332,0.08303884901031745,0.07549053741384854,0.32697382336776076,-0.14882188285837786,1.2054547686831416,-0.017783199545060784,-0.024062423066490046,-0.7121380615639903,-0.04010674413659997,-0.2661840928324396,-0.26948128099247626,-0.16339097158042656,-0.21216486925837647
03-01-03-02-02-01-01.wav,2,1,1,0.21348924625851956,-0.15520004414673305,-0.7396541978622457,0.760886530890245,0.3862988081818397,-0.39302864571930035,0.4337092949572799,-0.5063013141457406,-0.17147657688930745,0.14457413415635484,0.9436259103018831,-0.09859193429797732,0.21156618463145235,1.3866022746566609,-0.965416376758157,0.045335346477363585,0.7779599435294438,0.3182555247970146,0.4103016545349818,0.22096467902366765,0.12055264694558618,0.18317238585853346,-0.222021522109341,-0.24339116817772466,-0.16334402257352706,-0.13406497741779594
03-01-03-02-02-02-01.wav,2,2,1,-0.09292100492007148,0.1986145587305096,-1.1812512351283553,0.5484624140330603,0.9102020055030693,-0.25266691495588356,0.0653263597763933,-0.5876235906389856,0.33673458012621826,0.16289063022768907,-0.41949787588518267,0.4394849394737761,0.1135542697189056,0.8162567342656385,-0.9023266783378209,0.03400724828249064,0.8459745169932127,-0.250366880042373,0.20755229847022869,0.6971495904754181,0.151803605003662,0.6748481663602092,-0.24238349874722726,-0.25542674015797995,-0.16338235836313855,-0.11268204829894092
03-01-04-01-01-01-01.wav,1,1,1,-0.9941243016943738,-0.7055721421223379,-0.375088714180906,-0.6010315519249685,-0.5708347928888476,-0.2498597074648021,0.12848175335893441,0.3580397752150558,0.31663003157925373,-0.8010628765729624,0.15269458945729272,0.9147935731148191,0.1101749447011529,-0.18788697301637278,-0.6109129356738402,0.055809355852956655,-0.2586029492908999,-0.1203040060064966,0.42219375716262497,-0.11074542682989402,-0.7121380615639903,-0.006958545041242199,-0.3594360533014743,-0.35489964562350457,-0.16339097158042656,-0.21935245529229688
03-01-04-01-01-02-01.wav,1,2,1,-0.8407857166721093,-0.5453181940519741,0.39481239361620324,-1.2102758606748412,-0.6285013888973084,-0.2533535794456007,-1.8171015238563475,0.9980842035082579,0.3233372331097691,-1.355905932516118,-0.4533380842635776,0.5620971915147802,-2.0158262920534664,-2.070418201665304,1.2758549656163958,0.05964749898220253,-1.161166960806355,-0.8709488206316693,-0.39634761992266043,1.0455712709429796,-0.7121380615639903,1.1072961427228396,-0.36026934838167424,-0.3559830362933649,-0.16339097158042656,-0.22393465623843944
03-01-04-01-02-01-01.wav,1,1,1,-1.4694935429291858,-0.9558673680977259,-0.24615785683323121,-2.495486327204901,-0.08238885552632584,-0.2498595663169213,0.18176796203651832,0.47671924427251566,0.3404991206895935,-0.5192597024715289,-0.49227623581565566,1.9907030449353118,0.1101755632340292,-0.7457314824842263,0.9765582019490746,0.03400724828247904,-1.2185895876588466,0.7708716977298276,1.1277712255877814,1.2867074587503167,-0.7121380615639903,1.5753397686395336,-0.3617549616448512,-0.3578292886126001,-0.16339097158042656,-0.22592655232690256
03-01-04-01-02-02-01.wav,1,2,1,-1.1067736269879611,-0.6091343845024335,-0.4905683615849731,-1.8913806286232666,0.13125107323391225,-1.1065109133096453,0.2657692493949817,0.44057549237510535,0.2905123274591963,-0.4797954512826105,-0.12988122112118458,1.1631350511568188,1.1171644167717516,0.4559270464780918,-0.2417699300040163,0.03400724828251815,-0.09641843628161348,-1.0551774759100947,0.5435065560934818,0.7998376531540314,-0.7121380615639903,0.8947699776561575,-0.3588702251541623,-0.35584289577340344,-0.16339097158042656,-0.22576854480463154
03-01-04-02-01-01-01.wav,2,1,1,-0.5542757015293485,-0.6152304549776445,-0.02552094431437632,-0.5467167454161582,0.029364555306241113,-3.226345099676496,0.2561852353315715,0.4663001237711167,-3.384163576920936,-0.5502822971813646,3.541728043134224,0.052750053623372414,-0.568284709814606,-0.4309746654623804,-0.36123524290111053,0.5528194485516353,-0.05346555887896438,-0.26431847586504686,-0.03981566354191835,1.2865445099461554,-0.7121380615639903,1.2940905759030366,-0.35515816452564486,-0.35327726362365963,-0.16339097158042656,-0.22064005668120218
03-01-04-02-01-02-01.wav,2,2,1,-0.7362650272331204,-0.18345535230981785,-0.10074150979464688,-0.9231665815914087,0.10793238087694895,-0.24985985271842923,-0.312416052958114,-0.3364561327721749,0.3404991206895932,-0.6332262507952445,-0.8592021693421578,1.1375376302239,0.11017465628131266,-0.4384012501797173,-0.17136434028674638,0.03400724828254516,-0.4905591089164343,-1.2453370900539356,0.6999363610949505,1.1141151169876413,-0.7121380615639903,1.419836183217578,-0.3295680377040757,-0.3283745597829456,-0.16339097158042656,-0.2230204329480932
03-01-04-02-02-01-01.wav,2,1,1,-0.6329730774921304,-0.5366552470824828,-0.3406786906636111,-1.187970929760804,0.37671381023180545,-0.24985942459033134,-0.05260504696324064,-0.18297297913499905,0.3404991206895932,-0.07796703974046439,0.3144558118764785,0.05520402157508904,0.11017574389958823,0.9057566973234532,-0.9835043193225743,0.03400724828246743,0.20634678123487787,0.48500146577965275,1.1671848596580447,0.27580824435524187,-0.7121380615639903,0.4171519570763633,-0.332268489933136,-0.33649194445805497,-0.16339097158042656,-0.22317419086214793
03-01-04-02-02-02-01.wav,2,2,1,-0.4497637065159598,-0.21353917432287192,-0.5155110990821969,-0.5170948361644347,0.6610176856162526,-0.24985952988115587,-0.14214821750318896,-0.44014316173445944,0.3404991206895932,-0.004268697029616355,-0.7343170617565802,0.49931636390720013,0.11017498605550863,0.9145043953475561,-1.1067006193686,0.03400724828249064,0.35680517131519923,-0.10369165400291293,1.0973974907415764,0.43436970880773434,-0.7121380615639903,0.21711735157675574,-0.32134864760732085,-0.32494809708091194,-0.16339097158042656,-0.21858951023568765
03-01-05-01-01-01-01.wav,1,1,1,0.23549744578120355,0.4588656959929359,-0.030340805019359096,0.12085804406460976,0.28162295391293457,-0.24985970791948767,0.30066525473282124,-0.7053793843105088,0.33046278246903155,0.44882024826528033,-0.9335580959994181,-0.11397324099542099,0.11017593074561097,0.16126085125934836,-0.2819454857825536,0.03400724828258634,0.6673917047240517,-0.04452769973025686,-0.6650410724763941,0.4560150700511926,-0.7121380615639903,0.4656608124552839,-0.2597022442145219,-0.2618595999125464,-0.16339097158042656,-0.19350737169444318
03-01-05-01-01-02-01.wav,1,2,1,0.005232539290991382,0.20779154475085973,-1.2096582995711123,0.7220989980401609,0.8075501000615917,-0.2582548541731959,1.1782107796752967,-0.826361438602546,0.3403353284768866,0.6567938328133938,-0.9171691461099332,0.3597375698004075,0.11851224813357863,1.5283990752661782,-0.2526374130636955,0.02941369237897824,1.008261195885084,1.531733300635236,-0.012183469074480546,0.4009351910585135,-0.7121380615639903,0.31228722181532653,-0.25199255179089386,-0.2514762424265049,-0.16339097158042656,-0.14648686138076197
03-01-05-01-02-01-01.wav,1,1,1,-0.1202530185986151,0.03990235906160896,0.04411567175858729,-0.7137889910191889,0.2877699723831786,-0.15093889253647355,0.5809919816189677,0.22699828225819627,0.4584352281708334,0.2224032416870636,-0.5607306314604172,0.5629224579670848,0.5246397900277784,0.7147723006768651,-0.9576615538275952,0.40637894998227964,0.8656025183386902,-0.339538898155769,0.2722056286943257,1.164886023277148,1.2220069219554166,0.9733851983979567,-0.29854430124784087,-0.2933199864405718,-0.1631294328810994,-0.22212183336502433
03-01-05-01-02-02-01.wav,1,2,1,0.24461485518722517,0.5140116873686909,-0.40556687760011434,0.305030524091585,0.8728939200831496,-0.1794639628633784,1.5780202995237766,-0.4060743778402723,0.10055295891584105,1.0481700266785037,0.18129637951366717,0.670966672324058,0.32330485736294867,1.1130222512753847,-1.4524921890770235,1.1377042933835684,1.4523807881826323,-0.6965019442468096,-0.23305543747891874,0.5732712105627344,-0.7121380615639903,0.6221403277443683,-0.20978918670759242,-0.20405250101107614,-0.16339097158042656,-0.19177501455165763
03-01-05-02-01-01-01.wav,2,1,1,1.8322017546037235,1.3621607566557001,1.2300223640594599,1.528933081904775,0.6546468596363922,-1.8921421486660222,0.513234063291463,-1.0696733830105023,0.2769124886143066,0.8556114647953065,0.4361720846414545,-0.22193248988352027,-0.7701930624213357,0.2698545389275311,-1.143740988200122,0.03400724828247904,1.2490711319080479,-1.500079712572953,-0.9355873143292511,0.18848784550207015,-0.7121380615639903,0.34907934939086444,3.155499236051626,3.15037963288549,-0.16339097158042656,2.0972448481670485
03-01-05-02-01-02-01.wav,2,2,1,1.0232210996170654,0.7747077843068959,-0.2196615347845408,1.5421264276337632,0.11722580263124782,-0.8171864192260567,-0.896640155789678,-0.3712753543642707,0.24676414237330685,-0.06387420748860222,-0.15413317709808,-0.548067131814785,-0.12627697692064221,0.13959405416503284,-0.47776169348234304,-0.25691061886310296,0.19231134930351418,-0.39787680406953063,0.3561511524400766,-1.2891637424978797,-0.21902550634449533,-1.0272072810316415,0.9233654835186945,1.1630805125203088,0.39291541539867714,2.6674709134873162
03-01-05-02-02-01-01.wav,2,1,1,1.1454288590552633,1.2198717482023231,0.3153598721479477,1.1605558759779615,0.23892982062803406,-0.1945555116343282,0.7104690177955088,-0.938857176733139,-1.443183562255923,1.1567584250684102,-0.4007711958626274,-0.5718200940275623,0.5091870223260667,0.7509685001446098,0.10580248705403662,2.0306620670537354,0.9185028421593935,-0.2915560865013365,-0.9286732336704654,0.10084579328849622,0.22459426365856003,0.07417575718375169,0.9119625439265254,1.088133043738432,-0.15381376132432856,0.4467408886077938
03-01-05-02-02-02-01.wav,2,2,1,2.1339524457423376,1.5397013881300816,0.9228582892147221,2.7210436895276993,0.9070140298317316,-0.1954037896117004,0.3424678894224059,-1.3783751745675963,0.22159678212010414,0.8469154162882213,-0.5627193000591707,-0.7142544752699628,-0.024655948949853377,0.06349158108253374,-1.1775048654996167,0.05759846885901546,0.5951626760861491,-1.2466388944215412,-0.056009473783466185,-0.8301556055484786,-0.058062322898284884,-0.6755381936289607,8.937918495486377,8.665875535222256,0.022384739352129764,11.065564219813421
03-01-06-01-01-01-01.wav,1,1,1,0.3763501835591508,0.31462415039874364,0.9244118737661887,-0.43153696800451724,0.2173412229637334,0.633206820938458,-1.1080133311189773,-0.12820656420004542,-1.0001425156793813,-0.5190917281175834,-0.48557825293450885,-0.5170462784647316,-2.1901104785770356,-1.1340603601196282,0.429239807940104,-1.1034863871728717,-0.40023321696193287,0.2344831123335954,-0.4974549832549236,0.6296993961721772,1.0346985996686406,0.5282064354103922,-0.3154967507029887,-0.3255435265505071,-0.15910048480257338,-0.21390871617777932
03-01-06-01-01-02-01.wav,1,2,1,-0.4886888672902835,-0.6044347744903513,0.024457412544675785,-0.8005325151197296,0.16905973575549507,-1.1969494098048397,0.0748961626682984,0.38890171975420496,-0.3361861826222279,-0.5759934455995516,0.19458965729587624,0.7972843628687367,-0.2391666427282957,-0.10815435718339772,-0.4213433463146595,-1.1127256685247133,-0.30041354911645163,0.29549082923316494,0.7912369848656062,0.2670617588689606,0.38377315446853083,0.590895577463608,-0.32361946474986264,-0.3318472316956518,-0.16052131586419852,-0.22190839829814882
03-01-06-01-02-01-01.wav,1,1,1,0.5438635079986398,0.10355998653368328,0.41482364556667733,-0.1786223109898275,0.4812939910614838,0.5368741378049208,-0.027887556363464547,0.029435847651004144,-3.5108046296001683,0.30551814026243584,1.5563389476001606,-1.4454277678555554,3.2736072288016764,-1.4600053273923521,1.0833476061507052,2.2464521691502477,-0.5187343890115835,-0.1369247786263084,-1.363205206727521,1.2983124452123065,1.4957976613074249,1.2351635192471893,-0.3338739294214234,-0.341236013206137,-0.15977275997445914,-0.21523217043714285
03-01-06-01-02-02-01.wav,1,2,1,-0.023083900726175385,-0.07503441270325474,0.28958931982604835,0.056633301254724766,0.1881904372073103,-0.5383729954545096,-1.0006621415652988,0.23800081757442848,-0.9832039801317071,-0.4145117595277038,1.1550663039662625,-0.9333625216774818,-1.3317684017682148,-0.3092795632914407,-0.6393905197061155,-0.2521246256381215,0.01482445740481492,-0.29848568112561863,0.5385492154112297,0.9959435831474173,1.4137586624301886,0.848966307331231,-0.3397386922287654,-0.3455929659719021,-0.16330142229439365,-0.21084096303372155
03-01-06-02-01-01-01.wav,2,1,1,1.775872962104769,0.5051635044236751,0.7993691429032193,1.7389635628148892,-1.6206867767795095,-0.3205611032807316,-0.15867770478712767,0.638360106259318,-3.084111048130513,-0.6719675641296415,0.9339225884795239,-0.9993181469669257,0.4201355328586258,0.6881591871059918,0.8895828406676841,0.00552545261001273,-0.2383651031396833,1.6242634534538545,-1.388956184197493,-0.3597939538264868,-0.1363542326586069,-0.3395359080247912,0.09886188099075767,0.25525591877574777,1.0280647759394266,0.2811053371271678
03-01-06-02-01-02-01.wav,2,2,1,1.0890605069198267,-0.23593490439091103,1.3162567194310069,1.565943016719555,-1.7816129184654832,-0.10081239964639284,-1.5543895440514541,0.45839100761955603,1.6441483909075043,-0.8860182015504887,-0.46314205521740204,-1.5566634386333125,1.5197257252044474,-0.32757502172630654,0.7174795902250479,0.5373021964870666,-0.20498206345249315,0.5617491288937771,-1.3427095800231919,-1.1001620772053897,-0.3827224174624776,-0.89575047044287,0.3778044250903499,0.5369707076577197,0.9112992511725378,1.0633537713480967
03-01-06-02-02-01-01.wav,2,1,1,1.3845153471204383,-0.01982475030207033,0.5116186272927711,1.2864811475830817,-0.9246585200200994,-1.4423127226033008,-0.8495917039916391,0.0209588536969888,-1.0571306107448155,-0.5791009711475471,0.7196380009912935,-1.1171437159090356,-0.7373003452950311,-0.406622233318212,0.31495102127028135,-0.11539326042874991,0.06724500664033707,0.2751734501301003,-0.8587666752338246,-0.6426454902401305,-0.056080710744381534,-0.40281506351655333,1.4254497334836513,1.458339411908628,1.0499917255177789,1.119465796913643
03-01-06-02-02-02-01.wav,2,2,1,0.9623483829386215,-0.103628111470599,0.3182356696105763,1.264089223682367,-0.24853033861960813,0.7797963154734395,-1.0072059123379338,0.06033275046800622,1.7204292497330826,-0.16641498902599872,-0.5838022728664045,-1.121328363590746,-0.35706011244445535,-0.4836777461043364,-0.19466976692916235,0.7586651253150191,0.29400645870288394,-0.9804337080620329,-0.9729039747866127,-0.8193300449013734,-0.12636665808993663,-0.7070513032024206,0.48812821691694996,0.5035652923888189,0.028517039186817878,0.30301097075590633
03-01-07-01-01-01-01.wav,1,1,1,-0.6093503231354231,-0.26057460789569675,-0.902576485570584,-0.007882540286546764,-0.42161384090431825,-0.9435526886149258,-0.43726782651528423,0.41183435002569924,-0.47451999783816196,0.15050724759074008,1.381365187325617,-1.0115883800841612,-2.5068090657755007,0.2728708265147341,0.09885002841922355,-0.05641248872622059,0.30986242365212013,0.666902807186719,-1.5669953394699463,-0.13821904995244713,-0.7121380615639903,-0.3565549596181238,-0.3565685243419486,-0.3527812551928494,-0.16339097158042656,-0.21094877670687065
03-01-07-01-01-02-01.wav,1,2,1,-0.46372673666981085,-0.2142862640768458,-0.08134252843148243,0.0637064866195629,-0.6991100955000599,-0.24985978558339295,-0.8306458438460231,0.6126836396016809,0.13519678951429806,-0.11712801890449347,0.3841349621451683,-1.0087367265350757,0.11017525890338455,-0.3270626524934651,0.5268782726060443,0.11439289426764039,-0.0673214128933612,0.24103732011435353,-1.6327834192354136,0.7495599891052172,-0.18431325283806962,0.6731153124855107,-0.3526302052047323,-0.3480775398006097,-0.1633901772231573,-0.2001387639726242
03-01-07-01-02-01-01.wav,1,1,1,-0.613791870453467,-0.32314540292212485,-0.652679703148081,0.007557740385501841,0.3457680085203881,0.3253748882623047,0.6322062014910269,0.06958038023602309,0.29125638943956866,1.3611208310619214,-0.3806038562765385,-1.1784214217669169,-0.8170388068353134,0.7586413154748658,0.7948233033293761,-0.10886842723853304,0.17457904266045524,1.8833607060501998,-0.05231187743619059,0.8519858178943436,0.6739129665343577,0.5852679151569335,-0.3570110349607613,-0.35481711850009995,-0.16332854032613328,-0.20204712156370683
03-01-07-01-02-02-01.wav,1,2,1,-0.7952480105072841,-0.3880870217680077,-0.7811836371270554,-0.5856001300092003,0.036844168108555876,-0.28303044727885845,0.31948937250920484,0.45920281651636163,0.29408572364984104,0.11491666864136771,1.058144233422995,-0.041456590066695595,-0.25582514258143524,0.26845274580291456,1.1410626788724192,-0.15495332452829888,-0.41211776451939863,1.2917230130405932,0.1258913312351856,1.0143267851216944,-0.7121380615639903,1.1311687239282906,-0.3546475284885823,-0.35196844942429106,-0.16339097158042656,-0.2203118229519107
03-01-07-02-01-01-01.wav,2,1,1,0.02998578633641063,0.17514846709985069,-0.8407558992296732,1.0075917312774738,-0.26221220991362465,-0.10269251353088017,0.6626181085131189,-0.7069579447682227,-1.0183967607105593,1.4475784732918595,-0.24575969591212377,-1.6235699887965043,-0.2889025106399504,1.3949789053923578,-0.07159415601661372,-0.1697122135197216,0.8521229228169868,1.2392390561097344,-1.2232273652205765,-0.2588014681928541,-0.458785703422162,-0.3277037651616171,-0.1564857053390119,-0.13537621082116563,-0.16339096961502314,0.10165607808951202
03-01-07-02-01-02-01.wav,2,2,1,-0.03789202904840034,0.29680363830082857,-0.7796964860168628,0.3586890739351147,-0.17377521349899153,-0.8906672991297614,-0.2649621090664494,-0.10191560870281752,0.3620106286630239,0.046056095346249944,-0.6703969513263646,-0.1777738509088156,0.9669701806603602,0.43072455740336296,-0.42687565973858305,0.03449083569808744,0.04550347672825242,-0.1575763399257054,1.0518244615588264,0.0664543492130663,-0.7121380615639903,0.31692747272702343,-0.1564819125800675,-0.1451527088455364,-0.16339097158042656,-0.04451828608651212
