filename,emotion,voice_intensity,statement,statement_repetition,actor_gender,mfcc_mean,mfcc_median,mfcc_std,mfcc_skew,mfcc_kurtosis,mfcc_delta_mean,mfcc_delta_median,mfcc_delta_std,mfcc_delta_skew,mfcc_delta_kurtosis,mfcc_delta2_mean,mfcc_delta2_median,mfcc_delta2_std,mfcc_delta2_skew,mfcc_delta2_kurtosis,chroma_mean,chroma_median,chroma_std,chroma_skew,chroma_kurtosis,mel_mean,mel_max,mel_min,mel_median,mel_std,mel_skew,centroid_mean,centroid_max,centroid_min,centroid_median,centroid_std,centroid_skew,centroid_kurtosis,roll_off_mean,roll_off_max,roll_off_min,roll_off_median,roll_off_std,roll_off_skew,roll_off_kurtosis,rms_mean,rms_max,rms_min,rms_median,rms_std,rms_skew,rms_kurtosis
03-01-02-02-02-01-01.wav,2,2,2,1,1,-14.237424,-13.726122,12.237186,0.0049717263,-0.24534762,-0.014256592,-0.06815405,2.4136817,0.0909189,-0.20674825,-0.012523229,-0.013814202,1.2934506,0.019350167,-0.0761876,0.35893273,0.27953994,0.279898,0.9158159,0.0383132,0.003511698,0.038547855,1.0381947e-06,0.0010641154,0.006796088,4.5638742,1689.3891449147213,5026.511547726299,451.11253275409416,1141.457883002619,1293.563620769654,1.4927022727110824,0.8340594755950708,2727.1465226715686,6370.1171875,429.6875,2186.03515625,1795.0256835141597,0.7882669353275475,-0.7923667510164853,0.003710834,0.006752647,0.00016278165,0.0038982513,0.0017412067,-0.36124572,-0.8612106
03-01-02-02-02-02-01.wav,2,2,2,2,1,-14.10773,-13.398195,11.971807,-0.05409347,-0.28988773,-0.035821628,-0.06030049,2.4088128,0.047979165,-0.3182602,-0.020191696,-0.013976941,1.3140491,-0.078946136,-0.15888727,0.394478,0.31928855,0.29535922,0.7059083,-0.63659954,0.0049065594,0.055396643,1.3036795e-06,0.0010311343,0.010642307,4.1586566,1703.9513317188412,5257.8982837650165,518.642383062349,1136.2096979417722,1258.7522339836573,1.6311385613342775,1.4204749001881494,2935.7553546348313,6595.703125,590.8203125,2277.34375,1713.2987492504126,0.8320894654943171,-0.595715107020149,0.004095682,0.010149427,0.00018999036,0.0034646022,0.002355901,0.80061,0.3678527
03-01-03-01-01-01-01.wav,3,1,1,1,1,-14.091762,-13.793287,12.473036,0.09776553,0.058004808,0.01677838,0.055701505,2.3752103,0.033188913,-0.29871443,-0.005732505,0.0075995913,1.506372,0.045312833,-0.120492324,0.36555436,0.28050828,0.2933015,0.87523645,-0.13459398,0.025924403,0.33530775,5.12636e-06,0.003579283,0.059889093,4.125736,1529.539656687804,4076.5012571470215,624.4506850910325,1311.4043294886303,836.4748759348641,1.5574841088776668,1.643175091391706,2841.4665670955883,6112.3046875,870.1171875,2674.8046875,1451.027643080204,0.7468675831547088,-0.2595036611933521,0.009361593,0.020460067,0.00054557854,0.008944536,0.005026294,0.045133814,-0.8643091
03-01-03-01-01-02-01.wav,3,1,1,2,1,-13.67647,-13.46118,14.266614,0.106211685,-0.088639595,0.10149429,0.11854825,2.2748744,-0.0770059,-0.12649791,-0.01963912,-0.0024302776,1.5035744,0.0037736571,-0.18008426,0.39172104,0.30038843,0.31167218,0.6932269,-0.7466476,0.031161401,0.50370026,7.827705e-07,0.002517325,0.08473742,4.425232,1464.4351559825704,4394.62754170865,212.47045297982544,1305.93179634802,765.9810839354857,1.724321670613632,3.699207563197114,2807.578125,6649.4140625,64.453125,2868.1640625,1406.278459636786,0.6226586991993198,0.7111003975286403,0.009760965,0.025788922,0.0003675241,0.009017223,0.006522727,0.40559512,-0.61523795
03-01-03-01-02-01-01.wav,3,1,2,1,1,-13.812738,-13.278112,12.175122,-0.015744796,-0.29663387,-0.018840874,-0.08521783,2.3501353,0.032305602,-0.595919,0.010566148,-0.028648227,1.4587761,0.05343569,-0.21976025,0.34523487,0.253509,0.29607382,0.9536231,-0.030137777,0.02150053,0.26761076,7.1639092e-06,0.0035684279,0.049731303,4.033633,1583.5296150885354,5098.528651169532,478.2251246249673,1254.5304224665545,1076.0591590393778,1.945750580403029,3.112090587065758,2950.253614738806,6789.0625,526.3671875,2621.09375,1738.349662732936,0.6866799157259422,-0.5803058100463825,0.008498893,0.017827298,0.00046305257,0.008256591,0.0045736334,0.0644074,-1.0853856
03-01-03-01-02-02-01.wav,3,1,2,2,1,-14.336942,-13.796643,12.59227,-0.10928985,-0.22515135,-0.043613657,0.025670877,2.5060353,-0.07659868,-0.46272594,-0.0067832842,0.049349617,1.530513,0.009240988,-0.06865617,0.3381076,0.22436012,0.29881224,0.9807248,-0.11011741,0.01640851,0.22823034,1.3075698e-06,0.00213501,0.039737325,4.3465586,1756.2364926486055,5128.5173007867415,559.4836683982961,1361.5408604358572,1164.1155750387773,1.7172533049669056,1.785733637160277,3102.120535714286,6391.6015625,655.2734375,2803.7109375,1496.1941764064034,0.7232806240270097,-0.30573695973093074,0.0077450313,0.015058566,0.00041201778,0.0077334885,0.003727521,-0.04835498,-0.8981364
03-01-03-02-01-02-01.wav,3,2,1,2,1,-12.875255,-13.4450865,15.879079,0.33245587,0.33027792,0.08127452,0.21917316,2.9147947,-0.069078915,0.14112504,-0.03378217,-0.04106043,1.6285741,-0.07986443,0.31212682,0.34747314,0.23310609,0.32097754,0.8285639,-0.5890253,0.08959799,1.8614247,1.3655565e-06,0.003705615,0.2985628,4.8710184,1599.8103925519804,4887.978660578392,388.85328837997025,1460.5125291649103,772.8356701258102,1.8548932308407582,4.053540180358323,3010.199652777778,7036.1328125,429.6875,2954.1015625,1399.0090063571015,1.0553036501631754,0.9827917365716057,0.01582947,0.057447825,0.00051332224,0.013502615,0.0123852715,1.2236758,1.667438
03-01-04-01-01-01-01.wav,4,1,1,1,1,-15.28982,-15.100355,11.45766,-0.11587588,-0.15630107,-0.021581616,-0.12579466,2.3255825,0.0076832054,-0.3303903,-0.0014162123,-0.04502199,1.405935,0.07079148,-0.19584084,0.37228587,0.29505846,0.29642263,0.7417123,-0.40112388,0.006386935,0.11164672,2.6272821e-06,0.0006147126,0.018785454,4.7720065,1538.4450524290248,4372.003195558954,579.6670455627172,1228.045434818296,839.5627792284572,1.6527751675761924,2.362274448015201,2898.1360918209875,5768.5546875,999.0234375,2664.0625,1311.519111775822,0.47820335427327687,-0.7937224339533011,0.0043860967,0.015120993,0.00031124984,0.0040390664,0.0030234242,1.455839,2.7655058
03-01-04-01-01-02-01.wav,4,1,1,2,1,-14.12086,-13.367052,11.807958,0.017046124,-0.19932973,0.0027170405,-0.06903096,2.2349944,-0.06363923,-0.40113002,-0.031702943,-0.06530754,1.410353,-0.001113218,-0.3037645,0.37163672,0.2772639,0.2917533,0.7957954,-0.33457613,0.005964945,0.09675059,5.6675564e-08,0.0007963915,0.01618399,4.20606,1547.1090003438073,3766.447909782279,546.5057542970644,1235.8934785442268,883.4763721656765,1.319958655316382,0.47346319533417525,2882.688710387324,6004.8828125,870.1171875,2481.4453125,1439.8404629851602,0.7667973012252616,-0.4530874091355819,0.0043048784,0.011242083,0.00026569227,0.0037747377,0.0027563816,0.77891797,0.06016469
03-01-04-01-02-01-01.wav,4,1,2,1,1,-14.681513,-14.218686,11.440917,-0.05672551,-0.1552649,0.012189272,-0.029833984,2.163314,-0.072199,-0.45449084,-0.032346822,-0.04750512,1.2782357,0.05471617,-0.0745237,0.3934275,0.3097225,0.30068496,0.68544483,-0.6088197,0.004799267,0.057395164,4.501925e-06,0.00092317135,0.010738064,4.0548215,1467.6738311067734,4580.455143966205,526.9044464134581,1132.9648724915412,957.6486791456056,2.0139609452390332,3.270109551624931,2693.4795673076924,6155.2734375,623.046875,2374.0234375,1435.9935560996535,1.1052774118715627,0.2723081754012777,0.004042399,0.009876123,0.000252432,0.003630525,0.0021670146,0.8242127,0.5828109
03-01-04-01-02-02-01.wav,4,1,2,2,1,-14.196112,-13.167689,12.329318,-0.031069169,-0.25644445,-0.069777004,-0.24237362,2.3013847,0.1316689,-0.42192286,-0.030108426,-0.053685106,1.451002,0.02407211,-0.08204306,0.36112297,0.2684347,0.29480064,0.8679414,-0.1816078,0.007737262,0.10088372,2.4037e-06,0.0012006311,0.018105987,4.070592,1528.8270389328984,4794.649327393892,490.3000543659107,1191.296463510934,1057.660033025506,1.8582758367516055,2.4793798122070543,2709.2132568359375,6037.109375,504.8828125,2454.58984375,1483.936804713496,0.8410756270396267,-0.1402531251761001,0.0051922603,0.011487948,0.00024787322,0.004879645,0.002804993,0.3618322,-0.45539737
03-01-04-02-01-01-01.wav,4,2,1,1,1,-14.545744,-14.102742,11.517297,-0.092692,-0.17644463,0.012137502,0.035193283,2.3953426,-0.009134108,-0.4636716,-0.015734512,-0.052954745,1.4279425,0.016052982,-0.29745394,0.35633668,0.2956312,0.29434612,0.8314888,-0.06547043,0.010330869,0.14098275,6.9137025e-07,0.0016731338,0.024767322,4.691126,1530.7512265979763,4997.944328792113,421.1212092727429,1168.1025437320798,1047.7333589017467,1.6304107584633085,2.081916862262079,2769.7603202160494,6327.1484375,483.3984375,2341.796875,1621.1188231289404,0.6713747428532137,-0.5184455899822193,0.005867398,0.014597595,0.00026000867,0.005927573,0.0032598362,0.35580003,-0.201756
03-01-04-02-01-02-01.wav,4,2,1,2,1,-15.045143,-14.97362,12.81268,0.3290186,0.5052082,-0.010504906,0.15574093,2.6472812,-0.0065901997,-0.32547206,0.015110438,0.03163383,1.4897217,-0.2735321,0.3101505,0.3192141,0.20923705,0.29845127,1.066702,0.17061144,0.036548436,0.6057538,5.0971153e-06,0.0020210892,0.103970915,4.583495,1693.5970865546828,4592.723304417233,711.851609938439,1293.6161970264725,989.6846576536191,1.473141666671963,0.9944905789064222,3201.462204391892,6660.15625,1149.4140625,2604.98046875,1577.187559408842,0.8541435985638299,-0.6049398608622978,0.010334578,0.031297166,0.00042429395,0.010104267,0.007264177,0.78981805,0.33232427
03-01-04-02-02-01-01.wav,4,2,2,1,1,-14.92245,-14.635736,13.080877,0.18524227,-0.0970172,-0.01919524,0.114659466,2.6742852,-0.0173558,-0.36260736,0.0050101876,-0.005740377,1.5469517,-0.022402484,-0.017389858,0.34648404,0.24282497,0.3124309,0.904473,-0.36312056,0.032815754,0.45866093,4.7516833e-06,0.002420515,0.08112647,4.2865353,1679.3342004059114,5128.21564945552,612.4560337358006,1289.8551775934911,1107.2271847558904,1.8700397187179922,2.4435809639123542,3078.125,6488.28125,945.3125,2642.578125,1497.6787772112964,0.871737366331255,-0.15166218569812706,0.010463357,0.02676337,0.0002730728,0.0102398265,0.006079026,0.39578506,-0.28207612
03-01-05-01-01-01-01.wav,5,1,1,1,1,-11.884825,-11.459163,14.485202,0.20517719,0.31234163,-0.022720758,0.06912552,2.9839816,-0.11808181,-0.1613971,-0.047504127,-0.09493351,1.7107748,-0.08143009,0.19047438,0.3705702,0.27522275,0.30375475,0.82114124,-0.4567628,0.10000324,2.0359886,4.802079e-06,0.0035033505,0.32326743,4.959031,2036.2245863890103,5249.160138444682,643.2518112051032,1692.5809901332539,1080.6465175607568,1.345955024524569,1.1403220469924635,3688.500381097561,6853.515625,966.796875,3399.90234375,1550.6789524661167,0.3017941362002878,-0.9474504015050922,0.017559526,0.052348338,0.001259638,0.015205349,0.012274626,0.7505293,0.049017668
03-01-05-01-01-02-01.wav,5,1,1,2,1,-12.551814,-12.33407,15.234088,0.38386762,0.44900823,-0.10725926,-0.047922224,3.0311751,0.023822155,0.07470745,-0.033697583,-0.07529413,1.7777077,-0.16422719,0.5978963,0.36121598,0.27228147,0.3097174,0.821507,-0.46931872,0.103588276,2.300723,6.6252956e-06,0.0038510254,0.33475375,5.2102838,2055.556628594305,5162.431676505674,613.6461630122009,1836.5170532015977,1001.3410421177905,1.2420003578510306,1.231441680584564,3806.1916307471265,6703.125,859.375,3620.1171875,1505.1188823923217,0.22666623675765177,-0.9049323813827317,0.018773926,0.04707633,0.0008682443,0.01674676,0.011365396,0.47055733,-0.5766616
03-01-06-01-01-01-01.wav,6,1,1,1,1,-12.5314045,-12.458677,11.937799,0.07298622,0.081750825,-0.025478756,0.07155881,2.5043902,0.007931694,-0.40502912,-0.02510637,-0.05938632,1.5047864,0.032493275,-0.19941263,0.3462039,0.23576595,0.30637088,0.91746134,-0.20608729,0.050134562,0.68497217,1.2407498e-05,0.0055007306,0.12357074,4.280715,1625.4266032858627,4616.035425684151,526.5721394589442,1367.8056289493547,826.3545665966471,1.760278504141108,2.6923245900112587,3155.2998310810813,6230.46875,623.046875,3077.63671875,1284.2926327391413,0.5577341988694221,-0.16176496930724626,0.01260916,0.033516582,0.0005634209,0.012272177,0.0076599647,0.48786914,-0.28103757
03-01-06-01-01-02-01.wav,6,1,1,2,1,-14.440588,-14.297351,12.895922,0.25861087,0.40819913,-0.013108355,0.09610264,2.6709778,-0.017343154,-0.39036074,-0.03056435,-0.014614677,1.6072443,-0.07598813,-0.24964722,0.3410875,0.2277469,0.31078315,0.8672383,-0.39544234,0.04118999,0.5693853,3.3170797e-06,0.003573507,0.10030985,4.3974304,1626.9397164493685,4981.42141248253,668.4288757957592,1370.334910701246,856.0565033683052,1.8861043821158077,3.5269541377074827,3093.4635416666665,6574.21875,1160.15625,2997.0703125,1404.623587231534,0.7502726094807528,-0.15224860251788241,0.011850265,0.023327567,0.0003826778,0.012627923,0.0062630456,-0.16879262,-1.111337
03-01-06-01-02-02-01.wav,6,1,2,2,1,-13.29352,-12.772791,13.335568,0.02424847,-0.22717206,0.03549931,0.13140275,2.4620056,-0.11620263,-0.32146424,-0.02257233,-0.022079239,1.3922923,0.015491885,-0.13104233,0.40300333,0.31876215,0.2992851,0.63264716,-0.7023619,0.022718117,0.30604875,2.9489678e-07,0.0042129606,0.052569337,4.380117,1747.1142029865935,4980.67472778724,633.0451102032026,1375.9582863266185,1167.6752061071506,1.6522319986652179,1.526529846075407,3137.718023255814,6617.1875,1074.21875,2895.01953125,1531.7079991712462,0.856906164437521,-0.19249447200100667,0.008396873,0.018906996,0.00028336074,0.008252692,0.0055215415,0.12883563,-1.1748385
03-01-07-01-01-01-01.wav,7,1,1,1,1,-15.054584,-14.900569,14.09949,0.42695522,1.0269141,-0.03098529,-0.010113936,2.7392447,-0.034590848,0.26569572,-0.0033745617,-0.029001694,1.5813915,-0.18527937,0.6361894,0.3526105,0.26036513,0.29375073,0.93853426,-0.109878846,0.00853168,0.15468119,4.916046e-07,0.0003434064,0.02534262,4.5882034,1802.0388154889044,4880.147906201095,568.625832814971,1395.8368938581445,1148.7915120406922,1.1533780488424519,0.25554520077973253,3119.432471264368,6649.4140625,601.5625,2674.8046875,1750.911306961852,0.513976152648103,-0.8752451878967649,0.0049252673,0.01553299,0.0001840266,0.004095942,0.0035960893,0.84503967,0.2941339
03-01-07-01-02-01-01.wav,7,1,2,1,1,-14.75592,-13.445621,13.358849,-0.009579944,-0.23955783,0.019103795,0.16308646,2.5576453,-0.15371327,-0.5073509,-0.012855858,-0.011805894,1.3767294,-0.016290694,-0.1039031,0.36515105,0.27517968,0.3060016,0.8129709,-0.4363307,0.0082063945,0.11467679,5.429048e-07,0.0007333673,0.019263217,4.231947,1833.0328868018314,5225.686589864488,521.325753907328,1100.7796944420877,1446.1722792315381,1.3186240404606455,0.1786294413689924,3003.2439834770116,6466.796875,461.9140625,2116.2109375,1989.7827105154754,0.7239601599606698,-1.0795874452043002,0.0053598243,0.012848005,0.0003435045,0.00505269,0.0029994957,0.3283165,-0.40092945
03-01-07-01-02-02-01.wav,7,1,2,2,1,-14.544009,-13.404322,13.417578,0.11857929,0.5896528,-0.00072369573,-0.036189385,2.5539184,-0.043934014,-0.05884854,-0.0057380036,-0.030403066,1.4473697,-0.06899798,0.47250766,0.37119922,0.27119356,0.3165191,0.7353502,-0.6992181,0.010637673,0.17015672,5.476245e-07,0.00064753526,0.028531589,4.43491,1944.8688199961268,5540.836628534812,580.6155676202824,1232.4346662947387,1464.2300556942919,1.2434382235746169,0.1382233795773975,3167.003953313253,6842.7734375,558.59375,2331.0546875,2071.3392815218117,0.6783442495210764,-1.1154560463405727,0.0057000755,0.015172967,0.0003612481,0.0044980953,0.0038223672,0.6840485,-0.47938776
03-01-07-02-01-02-01.wav,7,2,1,2,1,-13.365339,-14.426941,15.754908,0.48586982,0.49804312,0.013778402,0.048112065,3.0381176,0.044789255,0.015197736,0.0016099897,0.029762287,1.728479,-0.24206479,0.45467716,0.3162473,0.19434603,0.31778708,0.9551392,-0.21988462,0.19123016,4.404666,8.407167e-06,0.003356256,0.6619685,5.0254908,2055.424921145295,5265.002728951807,714.5850337119707,1685.8287504198947,1199.0670968929294,1.2373704129258702,0.44750801201915325,3660.2213541666665,7025.390625,794.921875,3340.8203125,1810.4726146954038,0.30652544305785473,-1.0621442860968162,0.024016548,0.0680066,0.0017368335,0.023313316,0.016067224,0.5875323,-0.20756912
03-01-07-02-02-01-01.wav,7,2,2,1,1,-13.869471,-14.198697,17.258417,0.58265203,1.0697008,-0.017617438,0.029115278,3.1971726,-0.13964632,0.4444902,7.079616e-05,0.02046344,1.8401077,-0.32273558,0.62853193,0.36188963,0.26756135,0.31692997,0.7037572,-0.67852944,0.13312787,2.9381585,7.3351816e-07,0.00151272,0.43669254,4.975938,2070.806186208168,5680.262893687795,658.0849256563224,1405.7641476826388,1447.852657001252,1.3027763652865376,0.3483958785473167,3537.8279775943397,6950.1953125,913.0859375,3270.99609375,1968.594935083701,0.42195419065340417,-1.2136493765717404,0.01797184,0.055828396,0.0002902597,0.010425387,0.01620825,0.89397764,-0.5373144
03-01-07-02-02-02-01.wav,7,2,2,2,1,-13.1336975,-12.979681,15.622989,0.48036653,0.8588169,-0.0017113447,-0.008734917,2.9685745,0.117578566,0.37482032,-0.013312416,-0.028454239,1.6662376,-0.19378443,0.7791183,0.34949347,0.24667992,0.30951986,0.8423226,-0.30392364,0.15011115,3.7997966,2.4646288e-06,0.0033824225,0.52666306,5.0230618,2042.303378758053,5829.572213831198,709.3535400952571,1508.037280307727,1388.969323481141,1.4304261574676436,0.9184859395567782,3518.014259708738,7347.65625,773.4375,2900.390625,1968.538814595683,0.5484083604252928,-0.9274805207849135,0.020237628,0.066963434,0.00044154018,0.016834328,0.015792482,0.97637665,0.45072937
03-01-08-01-01-01-01.wav,8,1,1,1,1,-14.708933,-14.291504,12.471891,0.15960541,0.027166992,-0.016803738,-0.04721255,2.4497943,-0.0667878,-0.35019535,-0.019007586,-0.006679529,1.60731,-0.15861778,-0.1818698,0.40212834,0.32153514,0.29980835,0.6828563,-0.6965615,0.018235615,0.34092045,7.270556e-06,0.001509697,0.055068504,4.609114,1469.9627373168798,3839.6306906733644,587.2622058665598,1281.5322089631793,729.5539334944855,1.4641558018263234,1.5595066056022961,2713.0953881048385,5779.296875,816.40625,2588.8671875,1319.487074829833,0.5818411953057807,-0.4843387148795064,0.007400469,0.02178158,0.00054896396,0.006300936,0.005001847,1.175464,0.93160486
03-01-08-01-01-02-01.wav,8,1,1,2,1,-14.055196,-13.688197,12.315474,-0.019382555,-0.24442787,-0.012276506,-0.13099432,2.335643,0.091886,-0.46467534,-0.033468995,-0.019958626,1.5486904,-0.075843595,-0.27417153,0.4074308,0.3325935,0.29357985,0.6437181,-0.6932183,0.018363256,0.2612577,3.2427224e-07,0.002859508,0.046315674,4.1622167,1518.9447164161177,4070.7575347663274,614.9296407684428,1290.616261504723,771.0657217154084,1.40684488915911,1.4008088461953712,2920.1788651315787,6413.0859375,870.1171875,2459.9609375,1465.1700286102962,0.7536985137230185,-0.38142164832698633,0.007731134,0.01710459,0.0004874214,0.0067338287,0.0046677175,0.35609344,-1.0051631
